incident_id,date,region,asset_id,asset_type,attack_type,severity,vulnerability_score,threat_intel_score,response_time_hours,recovery_time_hours,downtime_hours,financial_loss,security_protocol_score,mitigation_action,mitigation_status,energy_supply_impact,month_year,cohort_month,severity_weight,downtime_score,financial_loss_score,risk_score,risk_level,anomaly_flag,rfm_recency_score,rfm_frequency_score,rfm_magnitude_score,asset_segment,mitigation_effectiveness
D15352BF,2022-03-01 02:43:38,West,AST-0299,Control Center,Malware,Low,44,24,0.2,9.3,6.5,1178.26,20,Blocked IP,Successful,No Impact,2022-03,2022-01,1,0.5143625860568173,0.0069988056374009,25.4,Low,False,4,3,3,Standard Monitoring,99.94
AECAB786,2022-03-01 03:13:06,West,AST-0257,Substation,Insider Threat,Critical,66,88,71.5,919.0632512399449,547.4,2626244.6400825223,96,Patch Applied,Failed,Major Outage,2022-03,2022-01,4,43.31724301653873,15.599762185089414,69.32,Medium,True,2,4,4,High-Risk Repeat Targets,20.11
799504DD,2022-03-01 03:40:56,North,AST-0189,Transmission Line,Malware,Critical,73,93,65.7,262.8,148.4,881399.47,98,System Isolation,Successful,Major Outage,2022-03,2022-01,4,11.743293503204875,5.235468894334158,70.85,High,True,5,5,5,High-Risk Repeat Targets,81.72
A0A57F71,2022-03-01 07:16:14,South,AST-0047,Transmission Line,Malware,Medium,31,30,9.9,12.7,6.9,11990.7,3,Malware Removed,Pending,No Impact,2022-03,2022-03,2,0.5460156682756984,0.07122415999557226,28.31,Low,False,2,4,5,High-Risk Repeat Targets,67.25
C2E14F7F,2022-03-01 08:48:00,South,AST-0120,Control Center,Ransomware,Critical,82,21,34.0,334.1,201.5,1835149.13,95,Patch Applied,Successful,Major Outage,2022-03,2022-02,4,15.945240167761336,10.900694308994073,53.08,Medium,False,1,4,4,High-Risk Repeat Targets,90.54
10B71C2E,2022-03-01 09:17:21,East,AST-0310,SCADA System,Phishing,Critical,99,43,46.0,297.50784626799674,166.8,362113.1073608063,7,Patch Applied,Failed,Major Outage,2022-03,2022-01,4,13.199335285273403,2.1509337982903336,63.03,Medium,False,2,5,4,High-Risk Repeat Targets,27.2
F4A72B3E,2022-03-01 11:55:01,East,AST-0143,Smart Meter,Insider Threat,Medium,71,83,3.7,14.562721557701758,10.2,24821.929453936857,60,Password Reset,Failed,No Impact,2022-03,2022-02,2,0.8071535965814671,0.14744102302834747,56.23,Medium,False,2,4,3,Dormant Threats (Historically frequent),38.97
EEEAA34F,2022-03-01 16:03:26,South,AST-0176,Substation,Malware,High,83,29,18.7,57.372469386951366,46.7,138912.88639540414,36,Blocked IP,Failed,Minor Disruption,2022-03,2022-03,3,3.695497349054364,0.8251356172761406,48.77,Medium,False,1,1,2,Low-Impact Nuisances,34.8
D2C5C920,2022-03-01 16:07:57,South,AST-0313,Substation,Ransomware,Critical,14,21,46.7,298.0,199.1,1790201.13,39,Password Reset,Successful,Major Outage,2022-03,2022-03,4,15.755321674448048,10.633705430656612,32.63,Low,False,3,3,4,High-Impact Anomalies,87.01
90A77CF4,2022-03-01 18:47:33,West,AST-0225,Control Center,Insider Threat,Medium,3,77,8.1,36.0,27.3,24262.34,76,Blocked IP,Successful,No Impact,2022-03,2022-02,2,2.1603228614386327,0.14411708958000555,34.03,Low,False,2,2,3,Standard Monitoring,97.75
20B6E9D7,2022-03-01 20:43:47,West,AST-0484,Transmission Line,DDoS,Low,14,79,1.1,4.024580373585241,2.2,3982.8710482138117,92,Blocked IP,Failed,No Impact,2022-03,2022-01,1,0.17409195220384585,0.023658055391237633,32.9,Low,False,2,4,4,High-Risk Repeat Targets,39.69
DBA6299C,2022-03-01 21:04:41,East,AST-0270,Smart Meter,Insider Threat,Low,27,58,1.3,10.7,6.3,3083.23,2,Patch Applied,Successful,No Impact,2022-03,2022-03,1,0.49853604494737674,0.01831423243206387,30.5,Low,False,5,4,5,High-Risk Repeat Targets,99.64
ECF5D324,2022-03-01 22:00:26,South,AST-0161,Substation,Ransomware,Low,57,11,2.5,8.0,5.5,186.76,14,Blocked IP,Successful,No Impact,2022-03,2022-02,1,0.4352298805096146,0.0011093450858392815,25.4,Low,False,2,5,4,High-Risk Repeat Targets,99.3
C56F5717,2022-03-02 07:12:48,South,AST-0189,Control Center,Insider Threat,Low,71,51,0.3,6.1,4.5,2550.14,92,Malware Removed,Successful,No Impact,2022-03,2022-01,1,0.356097174962412,0.015147704418516737,41.6,Medium,False,5,5,5,High-Risk Repeat Targets,99.92
5FFBE9ED,2022-03-02 09:29:14,South,AST-0109,Substation,Phishing,Critical,37,57,24.9,142.8,83.5,1865722.2,14,Patch Applied,Successful,Major Outage,2022-03,2022-02,4,6.607580913191422,11.082296820043123,50.42,Medium,False,5,2,4,High-Impact Anomalies,93.07
2FCD461F,2022-03-02 20:20:03,Central,AST-0392,SCADA System,Malware,High,21,74,13.2,32.1,27.1,33482.26,8,No Action,Successful,Minor Disruption,2022-03,2022-02,3,2.1444963203291922,0.19888295456089713,43.54,Medium,False,3,3,1,Standard Monitoring,96.33
3F7CCDA0,2022-03-02 20:52:16,West,AST-0384,SCADA System,Phishing,High,21,82,15.4,114.85261153924313,66.4,83492.8890956388,24,System Isolation,Failed,Minor Disruption,2022-03,2022-03,3,5.254411648334257,0.49594359724122433,46.0,Medium,False,3,3,5,High-Impact Anomalies,35.72
4A3271D4,2022-03-02 22:06:19,South,AST-0359,Transmission Line,Ransomware,High,43,67,23.6,94.6,76.8,113875.68,26,No Action,Successful,Major Outage,2022-03,2022-02,3,6.077391786025164,0.6764158599518449,48.14,Medium,False,2,3,5,High-Impact Anomalies,93.44
863FCF49,2022-03-03 02:51:15,Central,AST-0112,Transmission Line,Man-in-the-Middle,Low,86,34,1.5,10.2,10.0,3881.88,3,Patch Applied,Successful,No Impact,2022-03,2022-03,1,0.7913270554720266,0.023058173601508837,41.0,Medium,False,2,4,3,Dormant Threats (Historically frequent),99.58
1FE470EC,2022-03-03 10:57:40,East,AST-0044,Substation,Phishing,High,50,75,6.8,44.7,24.6,101383.69,57,No Action,Pending,Major Outage,2022-03,2022-03,3,1.9466645564611855,0.6022140623567848,52.62,Medium,False,5,5,4,High-Risk Repeat Targets,68.11
36D16ED3,2022-03-03 21:45:35,North,AST-0420,Substation,Malware,High,3,20,21.4,54.494114333507895,36.0,64716.64194273446,28,Blocked IP,Failed,Major Outage,2022-03,2022-01,3,2.848777399699296,0.3844136255686058,21.98,Low,False,4,5,3,Standard Monitoring,34.05
04924CCF,2022-03-03 22:53:39,Central,AST-0346,Transmission Line,Man-in-the-Middle,Medium,92,97,8.4,38.2,30.2,12347.74,31,Password Reset,Successful,Minor Disruption,2022-03,2022-03,2,2.38980770752552,0.07334495978914721,66.71,Medium,False,5,4,2,Standard Monitoring,97.66
1991FCE6,2022-03-04 00:09:28,West,AST-0075,Control Center,Ransomware,Low,81,87,0.5,8.86814870290438,5.3,4745.724816923632,17,No Action,Failed,No Impact,2022-03,2022-03,1,0.41940333940017405,0.028189368732061234,55.41,Medium,False,2,2,5,High-Impact Anomalies,39.86
CE23873E,2022-03-04 01:55:41,West,AST-0266,SCADA System,DDoS,Critical,17,62,62.5,438.41961062903283,346.6,245207.53125360762,83,Blocked IP,Failed,Major Outage,2022-03,2022-01,4,27.427395742660444,1.456520506569778,43.99,Medium,True,4,3,5,High-Impact Anomalies,22.61
14C306EC,2022-03-04 02:25:23,North,AST-0324,Transmission Line,DDoS,Medium,16,75,3.7,79.38904571720632,42.7,30930.984782646512,77,Malware Removed,Successful,Minor Disruption,2022-03,2022-03,2,3.378966526865554,0.18372850700791662,37.34,Low,False,2,5,3,Dormant Threats (Historically frequent),98.97
A6CB7C6D,2022-03-04 03:29:50,North,AST-0077,SCADA System,Man-in-the-Middle,Critical,63,6,31.1,167.5,103.0,1804160.15,64,Password Reset,Successful,Major Outage,2022-03,2022-03,4,8.150668671361874,10.716621313287435,42.84,Medium,False,3,4,4,High-Risk Repeat Targets,91.35
4F563C4A,2022-03-04 04:02:41,West,AST-0420,Substation,Man-in-the-Middle,Medium,60,88,8.4,8.2,4.5,15354.18,38,Password Reset,Pending,No Impact,2022-03,2022-01,2,0.356097174962412,0.0912030634509091,54.42,Medium,False,4,5,3,Standard Monitoring,67.66
B5ABBFE2,2022-03-04 04:39:22,Central,AST-0070,SCADA System,Ransomware,Critical,96,5,28.4,300.60269893569847,223.3,1976305.8651206489,40,Password Reset,Failed,Major Outage,2022-03,2022-03,4,17.670333148690354,11.739158275792152,52.65,Medium,False,5,3,5,High-Impact Anomalies,32.1
32BDCCED,2022-03-04 07:40:29,South,AST-0135,Smart Meter,Phishing,Medium,70,81,5.7,57.524784401886855,29.6,11173.923715526485,79,Password Reset,Failed,No Impact,2022-03,2022-01,2,2.3423280841971987,0.06637254960035509,55.31,Medium,False,4,2,4,High-Impact Anomalies,38.41
B60B1E81,2022-03-04 21:48:57,Central,AST-0436,Smart Meter,Ransomware,High,82,3,12.9,88.7,59.1,61819.78,79,Patch Applied,Successful,Minor Disruption,2022-03,2022-03,3,4.676742897839677,0.3672064101020856,40.57,Medium,False,5,4,1,Standard Monitoring,96.41
68BAB5B0,2022-03-05 03:27:35,North,AST-0242,Control Center,Ransomware,High,19,15,23.8,52.1,44.1,125388.74,43,Blocked IP,Successful,Major Outage,2022-03,2022-03,3,3.4897523146316374,0.7448028621684482,25.35,Low,False,3,2,1,Low-Impact Nuisances,93.38
40498B45,2022-03-05 05:09:55,South,AST-0323,Transmission Line,Malware,Medium,5,32,3.9,58.929881249277926,39.6,19492.85711087638,69,No Action,Failed,Minor Disruption,2022-03,2022-03,2,3.133655139669225,0.11578659908394735,21.12,Low,False,5,3,2,Standard Monitoring,38.92
B36E09FD,2022-03-05 07:45:41,South,AST-0385,SCADA System,Ransomware,Critical,31,28,31.8,205.2,155.1,1920542.65,22,No Action,Successful,Major Outage,2022-03,2022-01,4,12.27348263037113,11.407927559018265,39.98,Low,False,5,2,2,Low-Impact Nuisances,91.15
92711FD4,2022-03-05 12:37:42,South,AST-0132,Smart Meter,Malware,Critical,11,76,13.7,196.7,187.3,796472.35,10,No Action,Pending,Major Outage,2022-03,2022-01,4,14.821555748991058,4.731006037049499,47.05,Medium,False,4,5,5,High-Risk Repeat Targets,66.19
9024036C,2022-03-05 16:50:12,Central,AST-0083,SCADA System,Ransomware,Medium,52,47,7.6,45.2,42.2,16228.8,36,Blocked IP,Successful,Minor Disruption,2022-03,2022-02,2,3.339400174091952,0.09639826263155138,39.72,Low,False,5,5,5,High-Risk Repeat Targets,97.89
158D354E,2022-03-05 18:47:28,West,AST-0246,Transmission Line,Insider Threat,Medium,86,67,4.1,42.8,21.8,14293.12,8,Password Reset,Successful,No Impact,2022-03,2022-01,2,1.7250929809290179,0.08490041996846838,55.92,Medium,False,5,2,1,Low-Impact Nuisances,98.86
A4746785,2022-03-06 00:21:27,East,AST-0145,Substation,DDoS,Medium,63,23,3.4,44.1,41.2,8706.13,59,System Isolation,Pending,Minor Disruption,2022-03,2022-03,2,3.2602674685447495,0.051713978004808016,35.81,Low,False,4,2,3,Standard Monitoring,69.05
F3C042A1,2022-03-06 00:46:20,East,AST-0207,SCADA System,Malware,Low,54,40,2.3,10.2,9.2,2390.99,36,Blocked IP,Successful,No Impact,2022-03,2022-03,1,0.7280208910342644,0.014202361355701777,33.2,Low,False,3,2,5,High-Impact Anomalies,99.36
99AD23C3,2022-03-06 04:39:07,East,AST-0403,SCADA System,Man-in-the-Middle,Medium,43,76,9.9,10.3,8.4,22272.86,66,No Action,Pending,Minor Disruption,2022-03,2022-03,2,0.6647147265965023,0.13229967760005518,45.73,Medium,False,4,4,2,Standard Monitoring,67.25
2C14B8BD,2022-03-06 08:21:33,Central,AST-0436,Control Center,Phishing,Low,4,1,3.0,3.7,2.2,4079.21,56,Password Reset,Successful,No Impact,2022-03,2022-03,1,0.17409195220384585,0.024230303960197343,6.5,Low,False,5,4,1,Standard Monitoring,99.17
BF1D899B,2022-03-06 19:23:15,North,AST-0309,Transmission Line,Phishing,Medium,46,99,4.4,27.1,18.1,6541.58,76,Blocked IP,Successful,No Impact,2022-03,2022-01,2,1.4323019704043682,0.03885665895601054,53.51,Medium,False,2,5,4,High-Risk Repeat Targets,98.78
2B152345,2022-03-07 00:06:40,South,AST-0498,Smart Meter,Insider Threat,Low,38,44,3.8,12.5811947221054,7.2,906.353940254179,48,No Action,Failed,No Impact,2022-03,2022-03,1,0.5697554799398591,0.005383697203105822,29.6,Low,False,4,5,2,Standard Monitoring,38.94
ACE29FC2,2022-03-07 05:06:17,Central,AST-0366,SCADA System,Ransomware,Medium,62,94,1.9,22.7,20.3,22112.55,22,System Isolation,Successful,Minor Disruption,2022-03,2022-03,2,1.6063939226082138,0.13134744419509214,56.83,Medium,False,1,1,4,High-Impact Anomalies,99.47
7DE31D24,2022-03-08 03:23:13,North,AST-0295,Smart Meter,Phishing,Critical,29,59,11.3,193.0,98.7,634783.48,40,System Isolation,Successful,Major Outage,2022-03,2022-02,4,7.810398037508902,3.770582213053962,47.15,Medium,False,1,5,5,High-Risk Repeat Targets,96.86
6CCB4B5E,2022-03-08 04:12:49,East,AST-0223,Substation,Insider Threat,Low,13,75,1.6,3.2,2.2,1179.09,49,Blocked IP,Successful,No Impact,2022-03,2022-03,1,0.17409195220384585,0.007003735796006845,31.4,Low,False,2,2,2,Low-Impact Nuisances,99.55
25CAFB35,2022-03-08 05:36:10,North,AST-0217,Smart Meter,Ransomware,Low,42,47,3.1,9.4,9.4,1135.36,22,Patch Applied,Successful,No Impact,2022-03,2022-01,1,0.743847432143705,0.006743981776924859,31.7,Low,False,4,5,3,Standard Monitoring,99.14
48AAE5F0,2022-03-08 19:38:57,North,AST-0482,Transmission Line,Malware,High,46,48,20.6,75.4,38.1,89025.71,93,Password Reset,Successful,Minor Disruption,2022-03,2022-01,3,3.014956081348421,0.5288082774783305,43.31,Medium,False,3,3,4,High-Impact Anomalies,94.27
8D43B434,2022-03-08 22:24:52,East,AST-0233,Transmission Line,Insider Threat,High,23,90,9.1,51.444924250642785,41.5,108516.5272819286,85,Password Reset,Failed,Minor Disruption,2022-03,2022-03,3,3.28400728020891,0.6445827600800591,49.03,Medium,False,2,5,5,High-Risk Repeat Targets,37.47
0A9F6E9B,2022-03-09 03:17:42,Central,AST-0324,Control Center,Ransomware,Critical,62,47,42.9,233.0821649212432,161.9,1624334.985362388,12,System Isolation,Failed,Major Outage,2022-03,2022-03,4,12.811585028092109,9.648468803644178,54.63,Medium,False,2,5,3,Dormant Threats (Historically frequent),28.07
969EA82A,2022-03-09 06:47:51,South,AST-0179,Smart Meter,Malware,Low,84,6,4.0,2.1,1.4,2396.72,81,Password Reset,Successful,No Impact,2022-03,2022-01,1,0.11078578776608371,0.014236397269933192,32.0,Low,False,4,4,3,Standard Monitoring,98.89
116A4FAD,2022-03-09 09:54:22,Central,AST-0453,SCADA System,Insider Threat,High,70,76,7.7,70.7,65.8,118093.44,26,System Isolation,Successful,Major Outage,2022-03,2022-03,3,5.206932025005934,0.7014691440022278,58.94,Medium,False,5,3,4,High-Impact Anomalies,97.86
E81BCE00,2022-03-09 10:38:12,North,AST-0216,Smart Meter,Ransomware,High,51,39,4.2,24.9,15.8,98028.08,91,Password Reset,Successful,Minor Disruption,2022-03,2022-01,3,1.250296747645802,0.5822819063089525,42.12,Medium,False,4,3,4,High-Impact Anomalies,98.83
C001F492,2022-03-09 12:44:00,East,AST-0135,SCADA System,DDoS,Low,32,85,3.8,6.593784546974493,4.5,2805.2019122151473,10,System Isolation,Failed,No Impact,2022-03,2022-01,1,0.356097174962412,0.01666275945653689,40.1,Medium,False,4,2,4,High-Impact Anomalies,38.94
A03D7EF8,2022-03-09 22:35:56,South,AST-0288,Control Center,Phishing,Critical,84,8,31.9,433.79859198936896,350.8,755511.0181725028,33,Malware Removed,Failed,Major Outage,2022-03,2022-02,4,27.75975310595869,4.487697768832182,48.5,Medium,False,1,4,4,High-Risk Repeat Targets,31.13
26FB0B6F,2022-03-09 22:41:54,West,AST-0318,Smart Meter,DDoS,Critical,27,48,14.4,228.4,140.5,1608398.24,87,Malware Removed,Successful,Major Outage,2022-03,2022-02,4,11.118145129381974,9.55380533099459,44.41,Medium,False,3,4,5,High-Risk Repeat Targets,95.99
91C24DB7,2022-03-10 02:37:29,Central,AST-0100,Substation,Phishing,Low,89,6,3.8,10.951481799670132,10.8,651.9528995894665,26,Patch Applied,Failed,No Impact,2022-03,2022-01,1,0.8546332199097888,0.0038725677091360315,33.5,Low,False,5,5,4,High-Risk Repeat Targets,38.94
74659637,2022-03-10 08:27:53,East,AST-0242,Smart Meter,Malware,Medium,9,86,4.0,8.5,5.1,6594.07,4,No Action,Successful,Minor Disruption,2022-03,2022-03,2,0.40357679829073356,0.039168446938210706,38.51,Low,False,3,2,1,Low-Impact Nuisances,98.89
7B51F315,2022-03-10 10:22:34,West,AST-0416,Smart Meter,Man-in-the-Middle,High,31,2,13.3,131.10942204965983,91.3,208425.47106581618,46,Malware Removed,Failed,Major Outage,2022-03,2022-02,3,7.224816016459602,1.2380369034622005,25.15,Low,False,2,4,5,High-Risk Repeat Targets,36.3
B0C8660D,2022-03-10 10:43:48,South,AST-0150,Control Center,Malware,Medium,60,74,3.6,26.4,26.3,16277.45,66,Password Reset,Successful,No Impact,2022-03,2022-02,2,2.08119015589143,0.09668724120526138,50.22,Medium,False,4,4,3,Standard Monitoring,99.0
F36B3990,2022-03-10 13:26:05,North,AST-0087,Control Center,Insider Threat,Medium,67,23,6.4,27.321205626997525,14.5,22246.959817392708,14,Blocked IP,Failed,No Impact,2022-03,2022-03,2,1.1474242304344386,0.1321458318070709,37.03,Low,False,3,5,5,High-Risk Repeat Targets,38.22
C4BA8F04,2022-03-10 13:55:28,Central,AST-0451,Smart Meter,DDoS,Critical,20,63,11.7,176.2,163.8,953966.42,40,Malware Removed,Successful,Major Outage,2022-03,2022-03,4,12.961937168631795,5.666512958249584,46.03,Medium,False,3,1,2,Low-Impact Nuisances,96.75
42E82CE1,2022-03-10 15:14:21,East,AST-0487,Control Center,Insider Threat,High,93,90,20.9,108.1,67.7,26745.62,52,System Isolation,Successful,Major Outage,2022-03,2022-02,3,5.35728416554562,0.15886764893298783,69.93,Medium,False,4,5,5,High-Risk Repeat Targets,94.19
C7B4F09F,2022-03-11 00:31:00,Central,AST-0341,Control Center,Ransomware,Low,83,44,0.1,1.5,1.4,4794.11,36,Malware Removed,Successful,No Impact,2022-03,2022-03,1,0.11078578776608371,0.02847677430645191,43.11,Medium,False,5,1,3,Standard Monitoring,99.97
6784FD4B,2022-03-11 04:30:42,North,AST-0473,Substation,Man-in-the-Middle,Critical,31,47,34.7,284.3,170.4,1788743.34,97,System Isolation,Pending,Major Outage,2022-03,2022-03,4,13.484213025243333,10.62504623076003,45.53,Medium,False,5,4,3,Standard Monitoring,60.35
887A6E62,2022-03-11 05:24:17,Central,AST-0389,Smart Meter,Insider Threat,Critical,70,29,66.0,177.7740211168661,109.5,2652163.1877830774,61,Blocked IP,Failed,Major Outage,2022-03,2022-01,4,8.665031257418692,15.753717065811742,52.85,Medium,True,5,5,5,High-Risk Repeat Targets,21.64
EE85BC4C,2022-03-11 19:04:44,West,AST-0133,SCADA System,Insider Threat,Medium,27,63,2.8,39.8,23.5,19466.15,96,No Action,Successful,Minor Disruption,2022-03,2022-03,2,1.8596185803592624,0.11562796017728816,37.02,Low,False,2,2,2,Low-Impact Nuisances,99.22
FEA801ED,2022-03-11 21:23:30,West,AST-0484,Transmission Line,Ransomware,Critical,94,83,36.8,174.8,117.2,269144.98,71,No Action,Pending,Major Outage,2022-03,2022-01,4,9.274353090132152,1.5987077583064453,73.42,High,False,2,4,4,High-Risk Repeat Targets,59.76
D5F480B6,2022-03-12 00:50:36,South,AST-0453,Substation,Phishing,Critical,97,99,19.3,200.3,191.8,1342941.24,57,No Action,Successful,Major Outage,2022-03,2022-03,4,15.177652923953469,7.977003989959902,80.4,High,False,5,3,4,High-Impact Anomalies,94.63
408587B1,2022-03-12 02:42:08,Central,AST-0305,Transmission Line,Malware,Medium,31,82,3.2,28.4,21.6,23832.67,94,No Action,Successful,No Impact,2022-03,2022-02,2,1.7092664398195776,0.14156487120865963,43.93,Medium,False,3,5,5,High-Risk Repeat Targets,99.11
1A03BF8B,2022-03-12 05:37:54,East,AST-0180,Control Center,Phishing,High,9,4,10.5,107.5,105.6,78142.9,91,Malware Removed,Successful,Minor Disruption,2022-03,2022-01,3,8.3564137057846,0.46416492882967664,18.99,Low,False,4,5,4,High-Risk Repeat Targets,97.08
2D66896E,2022-03-12 09:18:38,South,AST-0209,Control Center,Malware,Medium,2,19,8.2,25.3,25.2,18545.41,67,System Isolation,Pending,Minor Disruption,2022-03,2022-03,2,1.994144179789507,0.1101588104967588,16.32,Low,False,3,2,3,Standard Monitoring,67.72
47209CF5,2022-03-12 14:41:27,North,AST-0358,Substation,Man-in-the-Middle,Critical,48,45,26.8,228.0923979233333,216.4,3156241.939636187,4,No Action,Failed,Major Outage,2022-03,2022-02,4,17.124317480414657,18.747919712225567,51.65,Medium,False,1,1,3,Standard Monitoring,32.55
C53BB50B,2022-03-12 19:20:41,West,AST-0275,Substation,Phishing,Medium,70,76,1.1,11.8,7.3,23655.24,10,Password Reset,Successful,No Impact,2022-03,2022-01,2,0.5776687504945793,0.1405109458575113,53.83,Medium,False,2,3,3,Standard Monitoring,99.69
C557BBAB,2022-03-12 21:47:53,West,AST-0240,Substation,Man-in-the-Middle,High,62,79,5.1,106.4,104.5,112699.56,92,Password Reset,Pending,Minor Disruption,2022-03,2022-01,3,8.269367729682678,0.6694297658077173,57.43,Medium,False,2,4,4,High-Risk Repeat Targets,68.58
D1F44721,2022-03-13 01:44:39,West,AST-0322,SCADA System,Man-in-the-Middle,Critical,6,11,37.3,155.2,93.4,1680532.12,12,No Action,Successful,Major Outage,2022-03,2022-01,4,7.390994698108728,9.982276980708237,27.1,Low,False,1,5,4,High-Risk Repeat Targets,89.62
B89CAF0C,2022-03-13 10:15:25,Central,AST-0404,Substation,Man-in-the-Middle,Low,94,61,4.0,6.4,3.7,3291.36,27,Blocked IP,Pending,No Impact,2022-03,2022-01,1,0.29279101052464984,0.019550514252130963,51.5,Medium,False,2,4,3,Dormant Threats (Historically frequent),68.89
461A4073,2022-03-13 13:57:47,Central,AST-0421,SCADA System,Man-in-the-Middle,Low,85,67,3.6,5.4,4.8,2025.04,89,Malware Removed,Successful,No Impact,2022-03,2022-02,1,0.3798369866265727,0.0120286366064895,50.6,Medium,False,1,3,4,High-Impact Anomalies,99.0
32C7C154,2022-03-13 16:22:04,East,AST-0056,Substation,Phishing,Low,46,82,2.9,5.5,2.8,1620.9,69,Password Reset,Successful,No Impact,2022-03,2022-03,1,0.22157157553216741,0.009628065161902398,43.4,Medium,False,3,1,4,High-Impact Anomalies,99.19
